EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1160,36,No,Travel_Rarely,Research & Development,1,3,Technical Degree,4,Male,2,1,Research Scientist,3,Married,5173,12894,5,No,11,3,3,0,6,4,3,0,0,0,0
1161,30,No,Travel_Rarely,Research & Development,12,4,Life Sciences,3,Male,3,3,Laboratory Technician,3,Married,4016,4626,1,No,17,3,4,3,5,5,3,0,0,0,0
1162,36,No,Non-Travel,Research & Development,8,3,Human Resources,2,Female,2,1,Manufacturing Director,4,Single,11999,19133,5,No,15,3,3,0,2,3,3,1,1,1,1
1163,41,No,Travel_Rarely,Research & Development,1,2,Medical,3,Male,2,1,Manager,1,Divorced,18495,5812,1,No,12,3,3,0,11,0,3,5,5,0,5
1164,37,No,Travel_Rarely,Research & Development,19,3,Life Sciences,3,Male,4,1,Laboratory Technician,2,Divorced,4232,22460,3,Yes,14,3,4,1,8,2,3,1,1,1,0
1165,35,No,Non-Travel,Sales,8,3,Marketing,3,Male,3,4,Manager,3,Divorced,16552,21152,3,Yes,11,3,3,1,2,3,3,2,2,2,2
1166,31,Yes,Travel_Rarely,Research & Development,3,1,Technical Degree,3,Male,4,2,Laboratory Technician,3,Married,4936,9538,0,Yes,13,4,4,0,8,6,3,3,2,1,1
1167,31,No,Travel_Rarely,Sales,1,4,Life Sciences,3,Female,2,2,Sales Representative,2,Divorced,5217,8303,1,Yes,14,3,3,0,19,6,3,11,5,3,1
1168,31,No,Non-Travel,Sales,9,1,Life Sciences,2,Male,2,3,Sales Executive,1,Divorced,5753,9960,2,No,11,3,3,0,6,4,3,0,0,0,0
1169,40,Yes,Travel_Rarely,Sales,4,3,Medical,4,Male,3,2,Manager,4,Married,20000,6109,2,Yes,16,2,4,0,11,1,2,7,3,7,7
1170,28,No,Travel_Rarely,Research & Development,21,4,Human Resources,4,Female,3,2,Research Scientist,4,Single,4614,24454,5,No,12,3,2,1,16,5,3,7,3,2,3
1171,40,Yes,Travel_Rarely,Research & Development,1,3,Marketing,3,Male,3,2,Research Scientist,2,Single,7950,18678,1,No,11,3,3,1,20,3,3,11,0,4,7
1172,49,No,Travel_Rarely,Sales,1,4,Life Sciences,4,Male,3,1,Manager,1,Married,15777,8705,6,No,11,3,2,1,26,3,3,18,2,0,1
1173,39,Yes,Travel_Frequently,Research & Development,26,3,Life Sciences,2,Male,3,1,Healthcare Representative,4,Divorced,4598,10423,2,Yes,21,3,3,1,1,2,4,0,0,0,0
1174,33,Yes,Travel_Frequently,Sales,29,5,Life Sciences,1,Female,3,1,Sales Representative,4,Married,3740,13349,7,Yes,11,3,2,1,7,2,1,1,1,1,1
1175,25,No,Travel_Rarely,Research & Development,1,2,Life Sciences,3,Female,3,3,Manufacturing Director,3,Married,16585,3169,3,Yes,16,2,3,1,23,2,2,15,0,2,0
1176,51,No,Travel_Rarely,Sales,11,1,Life Sciences,3,Female,3,1,Sales Representative,4,Single,4678,20226,4,No,12,3,4,2,5,1,2,4,0,4,3
1177,26,Yes,Non-Travel,Research & Development,2,4,Medical,3,Female,3,2,Laboratory Technician,4,Single,3966,3569,1,No,13,3,4,1,14,2,3,5,1,0,4
1178,44,No,Travel_Rarely,Research & Development,10,4,Life Sciences,4,Male,3,2,Manager,4,Married,16505,9039,2,No,16,3,3,1,12,4,3,7,7,0,3
1179,42,No,Travel_Rarely,Human Resources,18,2,Life Sciences,4,Male,3,1,Manager,3,Divorced,19409,7051,1,No,16,3,4,0,15,0,3,7,0,5,5
1180,34,Yes,Travel_Frequently,Sales,1,5,Medical,4,Male,3,5,Sales Executive,3,Married,8188,13699,1,No,12,3,3,0,20,1,2,18,5,0,3
1181,34,No,Travel_Rarely,Sales,2,3,Life Sciences,4,Female,3,4,Sales Executive,1,Divorced,9853,22382,3,Yes,11,3,3,2,40,1,3,40,0,3,0
1182,20,Yes,Travel_Frequently,Sales,1,5,Life Sciences,1,Male,4,1,Manager,4,Single,20000,15721,3,No,16,4,4,0,12,2,4,8,3,2,0
1183,39,Yes,Travel_Rarely,Human Resources,1,3,Life Sciences,2,Female,2,3,Human Resources,3,Married,5430,13432,0,No,16,3,4,1,8,6,4,2,1,2,2
1184,42,Yes,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Female,3,2,Research Scientist,2,Married,8311,2542,2,Yes,14,3,4,1,16,1,4,14,6,0,1
1185,27,Yes,Travel_Rarely,Sales,14,3,Technical Degree,3,Female,3,3,Manager,4,Divorced,20000,2162,2,No,16,3,2,1,7,1,3,0,0,0,0
1186,35,Yes,Non-Travel,Research & Development,3,3,Medical,3,Male,3,1,Research Scientist,4,Single,4666,25574,0,No,13,4,3,1,2,4,4,1,1,1,1
1187,37,No,Travel_Rarely,Research & Development,6,3,Life Sciences,3,Male,4,1,Healthcare Representative,4,Single,9137,7002,2,No,12,2,4,0,22,4,2,15,1,8,3
1188,42,Yes,Travel_Rarely,Research & Development,13,3,Life Sciences,3,Male,3,4,Manager,4,Single,17461,9463,3,Yes,15,3,3,0,3,0,2,2,2,1,1
1189,37,Yes,Travel_Rarely,Research & Development,6,1,Life Sciences,2,Male,3,4,Research Scientist,4,Divorced,6308,15396,0,No,16,3,4,2,7,3,1,1,1,1,1
1190,22,Yes,Travel_Rarely,Sales,5,2,Medical,3,Female,3,2,Sales Representative,2,Single,3342,26219,4,Yes,15,3,3,0,2,3,3,1,0,1,1
1191,32,No,Travel_Rarely,Sales,1,2,Medical,2,Male,2,4,Sales Executive,4,Single,10270,19668,2,No,16,3,4,1,19,3,4,13,8,7,1
1192,39,No,Non-Travel,Research & Development,7,4,Medical,1,Female,3,3,Healthcare Representative,4,Married,8098,3834,4,Yes,12,4,3,0,4,2,2,4,3,4,4
1193,44,No,Travel_Rarely,Human Resources,1,3,Life Sciences,3,Female,4,1,Human Resources,2,Married,6547,21670,1,Yes,19,4,3,0,12,6,3,7,0,7,4
1194,31,Yes,Travel_Frequently,Research & Development,13,4,Life Sciences,2,Male,3,2,Manager,1,Divorced,20000,5986,4,No,13,3,2,0,10,0,3,1,1,0,1
1195,56,No,Travel_Rarely,Sales,2,5,Marketing,4,Male,2,1,Sales Representative,4,Divorced,5166,16346,0,No,14,3,4,1,15,1,4,9,0,0,3
1196,19,No,Travel_Rarely,Sales,10,4,Technical Degree,1,Male,3,3,Sales Representative,2,Married,4954,26766,2,No,11,4,4,0,12,2,3,9,4,2,0
1197,31,No,Non-Travel,Research & Development,9,5,Human Resources,2,Male,3,5,Manufacturing Director,4,Divorced,15142,14758,1,Yes,14,3,1,0,2,2,4,2,2,2,2
1198,36,Yes,Travel_Rarely,Research & Development,8,3,Life Sciences,3,Male,3,2,Healthcare Representative,1,Married,5708,8137,5,No,16,3,4,0,8,5,3,3,0,1,1
1199,35,No,Travel_Frequently,Research & Development,2,2,Marketing,3,Male,2,3,Manager,1,Single,17036,19554,3,No,17,3,3,0,4,3,3,1,1,0,1
1200,25,No,Travel_Rarely,Research & Development,2,3,Marketing,1,Male,2,3,Laboratory Technician,3,Divorced,5106,18486,0,No,19,3,2,0,28,0,3,26,6,4,6
1201,41,Yes,Travel_Rarely,Research & Development,17,3,Human Resources,1,Female,3,1,Manufacturing Director,2,Married,16368,2344,0,Yes,16,3,3,0,10,2,3,7,7,0,3
1202,40,Yes,Travel_Rarely,Sales,1,4,Life Sciences,4,Male,3,2,Sales Representative,4,Married,5212,4490,1,Yes,15,3,2,1,24,2,1,19,2,1,1
1203,37,Yes,Travel_Frequently,Sales,1,3,Marketing,4,Male,3,2,Sales Representative,3,Married,3560,2217,1,No,13,3,3,0,6,5,3,2,2,2,0
1204,39,Yes,Non-Travel,Research & Development,8,2,Life Sciences,3,Male,4,2,Laboratory Technician,1,Married,6177,15015,3,No,13,3,3,0,11,3,3,10,3,2,1
1205,33,No,Travel_Rarely,Research & Development,15,4,Medical,3,Female,3,4,Healthcare Representative,2,Single,9574,11114,3,No,17,3,4,3,11,3,3,10,2,3,2
1206,22,No,Non-Travel,Sales,3,3,Life Sciences,2,Female,4,1,Sales Representative,3,Married,3288,17833,6,No,17,3,4,0,10,3,3,8,7,1,1
1207,30,No,Travel_Rarely,Sales,9,2,Marketing,3,Male,3,2,Sales Representative,2,Divorced,5285,9766,6,No,11,3,3,2,28,3,3,23,2,2,2
1208,38,No,Travel_Rarely,Research & Development,7,3,Technical Degree,4,Female,4,3,Research Scientist,4,Married,5495,15500,3,No,17,3,1,0,3,3,3,3,2,2,0
1209,38,No,Travel_Frequently,Sales,1,5,Life Sciences,4,Female,3,1,Manager,3,Single,16803,4171,0,No,16,3,4,0,6,1,1,0,0,0,0
1210,37,No,Travel_Rarely,Sales,8,4,Medical,2,Female,3,2,Sales Representative,1,Divorced,4716,19073,1,No,11,3,4,0,14,4,3,7,7,3,0
1211,41,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,4,Male,3,1,Healthcare Representative,3,Single,7615,5180,2,Yes,16,3,1,1,15,3,2,9,7,0,9
1212,31,No,Travel_Rarely,Research & Development,29,3,Medical,2,Female,4,2,Healthcare Representative,1,Married,7446,25442,2,Yes,11,3,4,1,7,3,2,5,2,0,5
1213,37,No,Travel_Rarely,Research & Development,1,1,Life Sciences,2,Male,3,3,Laboratory Technician,2,Single,4938,3838,3,No,11,3,2,0,6,6,3,1,1,0,1
1214,42,Yes,Travel_Rarely,Sales,9,3,Life Sciences,1,Female,3,1,Sales Executive,2,Single,8468,2116,7,No,14,3,3,1,7,3,1,4,2,0,4
1215,36,No,Travel_Rarely,Research & Development,4,4,Human Resources,2,Male,3,3,Manager,4,Married,13898,26995,5,No,15,3,3,1,6,4,4,2,2,2,2
1216,25,Yes,Travel_Rarely,Sales,1,3,Life Sciences,4,Female,3,2,Sales Executive,4,Married,7926,7066,1,Yes,14,3,3,0,5,5,3,3,1,3,3
1217,28,No,Non-Travel,Sales,8,2,Medical,3,Female,3,1,Manager,4,Divorced,18521,18109,1,Yes,23,3,4,1,11,1,4,7,6,3,1
1218,44,Yes,Travel_Rarely,Research & Development,1,5,Human Resources,1,Male,3,2,Research Scientist,3,Divorced,5578,26632,4,No,16,3,3,1,14,2,2,9,2,4,1
1219,49,Yes,Travel_Rarely,Research & Development,4,4,Human Resources,4,Female,3,4,Laboratory Technician,2,Divorced,2690,17114,4,Yes,15,3,1,0,8,3,3,1,1,1,1
1220,47,No,Travel_Rarely,Research & Development,2,4,Technical Degree,4,Male,1,1,Research Scientist,3,Married,5748,2356,1,No,16,3,4,0,8,2,3,3,0,1,2
1221,39,No,Travel_Frequently,Research & Development,4,2,Life Sciences,4,Male,3,2,Healthcare Representative,4,Married,6106,13786,3,Yes,13,3,4,1,10,4,3,2,1,1,2
1222,26,No,Travel_Rarely,Research & Development,6,2,Technical Degree,4,Male,3,3,Research Scientist,4,Divorced,4606,17236,3,No,17,3,4,3,10,3,3,1,1,0,1
1223,36,No,Travel_Rarely,Sales,4,1,Life Sciences,2,Female,4,2,Manager,2,Married,20000,3679,2,No,16,3,3,0,19,3,2,10,1,0,1
1224,51,No,Travel_Rarely,Research & Development,7,3,Human Resources,4,Male,3,1,Manager,1,Divorced,20000,18910,1,Yes,15,1,2,2,25,6,3,16,0,2,0
1225,42,No,Travel_Frequently,Sales,2,1,Marketing,4,Male,3,2,Manager,4,Married,15529,10845,5,No,13,3,4,0,12,1,3,3,2,3,0
1226,35,No,Travel_Rarely,Sales,9,4,Marketing,4,Female,4,3,Manager,4,Married,13472,14430,3,Yes,11,3,1,2,12,3,1,9,1,0,1
1227,42,Yes,Travel_Rarely,Human Resources,17,5,Life Sciences,4,Female,2,5,Manager,4,Married,20000,24789,1,Yes,13,3,1,1,16,3,3,15,0,0,0
1228,25,No,Travel_Rarely,Research & Development,2,3,Medical,3,Female,3,1,Manager,4,Married,13335,20966,3,No,15,3,3,2,21,2,3,13,1,4,0
1229,30,No,Travel_Rarely,Research & Development,6,3,Technical Degree,4,Male,3,2,Healthcare Representative,4,Married,8798,14975,3,No,13,3,2,1,3,1,2,1,1,0,1
1230,27,No,Travel_Rarely,Research & Development,9,4,Technical Degree,2,Male,3,1,Healthcare Representative,3,Married,9312,24172,5,No,15,3,1,0,27,4,3,21,3,5,0
1231,41,No,Travel_Rarely,Research & Development,7,5,Life Sciences,3,Male,3,3,Research Scientist,4,Married,5087,14609,1,No,14,3,3,0,6,3,2,3,1,3,3
1232,43,No,Travel_Rarely,Research & Development,4,4,Human Resources,2,Female,4,1,Research Scientist,4,Divorced,4685,24549,8,Yes,16,3,2,1,2,4,3,2,2,2,1
1233,35,Yes,Non-Travel,Research & Development,9,1,Life Sciences,4,Male,3,1,Manager,4,Divorced,12022,18691,1,Yes,12,1,2,0,7,2,3,0,0,0,0
1234,29,Yes,Travel_Frequently,Research & Development,1,2,Medical,3,Male,2,3,Healthcare Representative,2,Single,5730,11951,3,No,15,4,1,0,7,1,3,4,1,3,2
1235,36,Yes,Travel_Frequently,Sales,4,4,Marketing,3,Female,3,1,Sales Representative,2,Single,2430,25501,3,No,13,3,2,3,5,2,3,0,0,0,0
1236,32,Yes,Travel_Rarely,Research & Development,6,4,Life Sciences,3,Male,2,2,Laboratory Technician,3,Married,4364,17607,2,No,11,4,4,0,8,2,2,2,1,2,2
1237,29,No,Non-Travel,Sales,1,2,Life Sciences,4,Male,3,5,Manager,3,Married,14365,10015,2,No,14,3,4,1,9,5,2,2,2,1,1
1238,40,Yes,Travel_Rarely,Sales,6,3,Marketing,3,Male,2,5,Sales Executive,4,Single,7837,5572,5,No,19,3,3,0,20,0,2,11,5,0,3
1239,30,Yes,Travel_Rarely,Research & Development,9,4,Life Sciences,4,Male,4,1,Manager,1,Married,20000,18342,3,No,11,3,3,1,15,6,3,14,0,2,0
1240,22,No,Travel_Rarely,Sales,12,2,Life Sciences,4,Male,3,2,Sales Representative,2,Divorced,3015,4891,2,Yes,15,3,1,0,10,6,3,2,2,2,2
1241,24,No,Travel_Rarely,Human Resources,1,4,Marketing,3,Male,1,2,Manager,4,Divorced,13676,14848,1,No,17,3,1,0,22,6,4,13,0,4,2
1242,22,No,Non-Travel,Human Resources,29,1,Technical Degree,3,Female,3,2,Manager,1,Married,13706,4485,0,No,21,3,2,2,15,2,2,13,2,3,1
1243,39,No,Travel_Rarely,Human Resources,8,4,Medical,4,Male,3,4,Human Resources,3,Married,3884,23843,1,No,13,4,3,1,10,5,3,10,5,3,4
1244,38,No,Travel_Rarely,Research & Development,4,3,Life Sciences,4,Male,3,3,Healthcare Representative,3,Married,7847,11369,6,No,13,3,4,1,2,2,3,1,1,0,1
1245,37,No,Travel_Frequently,Sales,2,3,Life Sciences,4,Female,3,3,Sales Executive,4,Single,6526,7855,4,No,11,3,3,1,15,0,3,8,3,3,7
1246,42,No,Travel_Rarely,Human Resources,7,4,Marketing,2,Female,4,2,Human Resources,2,Married,7348,15243,7,Yes,18,3,3,0,29,1,4,20,0,2,2
1247,47,No,Travel_Rarely,Research & Development,19,4,Medical,4,Female,3,2,Laboratory Technician,4,Single,4458,9310,0,No,12,4,2,1,13,5,2,8,5,6,5
1248,31,Yes,Travel_Rarely,Human Resources,6,5,Medical,3,Female,3,2,Human Resources,3,Married,4449,4044,3,Yes,13,3,4,0,2,0,1,2,0,2,0
1249,40,No,Non-Travel,Human Resources,9,3,Technical Degree,3,Female,3,2,Manager,4,Married,19275,25301,0,No,11,3,3,0,12,2,3,4,4,0,4
1250,22,No,Travel_Rarely,Research & Development,3,4,Medical,4,Male,3,1,Research Scientist,3,Married,7052,15658,4,No,17,3,4,0,13,1,3,7,0,5,5
1251,49,No,Travel_Rarely,Sales,4,3,Life Sciences,2,Female,2,1,Sales Executive,2,Married,6012,2941,1,No,18,3,3,0,14,2,1,5,5,0,0
1252,25,No,Travel_Rarely,Research & Development,3,3,Human Resources,4,Male,2,1,Laboratory Technician,2,Married,2790,23980,0,No,17,4,4,0,2,1,2,0,0,0,0
1253,30,No,Travel_Rarely,Research & Development,11,4,Medical,3,Male,4,1,Manufacturing Director,1,Single,16227,25954,2,Yes,11,3,4,0,8,4,3,2,2,2,1
1254,31,No,Travel_Rarely,Sales,4,1,Medical,4,Male,4,1,Sales Executive,3,Single,6869,6765,1,No,16,3,4,1,16,3,3,11,1,0,11
1255,23,Yes,Travel_Frequently,Sales,1,2,Human Resources,2,Male,2,1,Sales Executive,1,Married,7623,10830,3,No,11,3,3,0,15,4,2,13,9,4,1
1256,37,Yes,Non-Travel,Research & Development,4,3,Human Resources,3,Male,3,2,Research Scientist,3,Single,6187,6247,3,No,15,3,3,1,8,3,3,1,0,0,1
1257,38,Yes,Travel_Rarely,Human Resources,17,2,Medical,4,Male,2,2,Human Resources,3,Single,6481,20589,3,Yes,15,3,2,1,21,5,3,21,0,0,0
1258,35,Yes,Travel_Rarely,Research & Development,12,4,Life Sciences,1,Male,3,2,Manufacturing Director,2,Married,16947,20650,9,Yes,15,3,4,2,6,2,3,2,2,2,2
1259,23,Yes,Travel_Rarely,Research & Development,3,4,Other,2,Female,2,4,Healthcare Representative,2,Married,7512,10665,1,No,16,3,3,0,14,3,4,7,0,3,3
1260,54,No,Travel_Rarely,Sales,21,3,Marketing,4,Female,1,2,Sales Representative,4,Married,4775,15359,2,No,14,3,2,1,11,3,1,9,0,7,9
1261,41,No,Non-Travel,Research & Development,1,4,Life Sciences,3,Male,3,3,Laboratory Technician,4,Married,5526,11447,4,Yes,11,3,3,1,20,2,4,11,11,3,2
1262,60,No,Travel_Frequently,Human Resources,1,3,Medical,4,Female,3,4,Manager,1,Divorced,20000,2159,2,No,16,3,2,3,25,4,3,20,15,3,6
1263,29,No,Travel_Rarely,Sales,1,3,Medical,2,Male,2,1,Sales Representative,2,Divorced,3929,23776,0,No,15,4,3,0,11,3,3,2,1,1,2
1264,45,No,Travel_Rarely,Research & Development,1,1,Human Resources,3,Female,3,2,Manufacturing Director,4,Single,20000,16395,4,No,12,4,3,0,14,3,3,13,10,0,0
1265,44,Yes,Travel_Rarely,Research & Development,1,3,Medical,4,Male,3,2,Manufacturing Director,1,Divorced,14641,19275,0,No,11,3,3,0,8,3,3,0,0,0,0
1266,34,No,Travel_Rarely,Research & Development,9,2,Technical Degree,4,Male,3,2,Healthcare Representative,4,Married,6981,12102,1,No,19,3,1,0,9,1,4,8,1,2,3
1267,49,No,Non-Travel,Research & Development,8,4,Technical Degree,3,Male,4,1,Manager,1,Divorced,20000,7384,1,Yes,18,3,4,1,13,3,4,9,4,3,9
1268,33,No,Non-Travel,Research & Development,9,3,Technical Degree,3,Male,3,3,Healthcare Representative,4,Married,7696,2725,0,No,17,3,4,2,9,1,2,7,4,1,7
1269,33,Yes,Non-Travel,Research & Development,10,2,Marketing,4,Male,2,1,Laboratory Technician,2,Married,2848,5352,0,Yes,12,3,4,0,11,3,2,2,2,2,1
1270,18,Yes,Travel_Rarely,Sales,12,3,Technical Degree,2,Male,2,5,Manager,4,Married,20000,9195,0,No,11,3,3,0,22,3,3,14,1,2,0
1271,40,No,Travel_Rarely,Research & Development,2,2,Life Sciences,3,Male,3,3,Research Scientist,2,Married,3723,26896,2,No,17,3,4,0,9,6,4,1,1,0,0
1272,25,No,Travel_Rarely,Research & Development,8,5,Life Sciences,2,Male,2,2,Laboratory Technician,4,Divorced,4545,9527,1,Yes,16,3,3,0,6,0,3,0,0,0,0
1273,32,No,Travel_Rarely,Research & Development,7,1,Technical Degree,3,Male,3,1,Laboratory Technician,1,Single,5374,10477,1,No,13,3,2,2,17,1,3,8,0,5,7
1274,27,Yes,Non-Travel,Human Resources,25,4,Medical,2,Female,1,2,Human Resources,2,Single,6249,4893,3,No,18,3,2,2,8,1,3,4,0,3,4
1275,33,Yes,Travel_Frequently,Research & Development,2,3,Life Sciences,3,Male,3,2,Manufacturing Director,4,Married,11706,24203,1,Yes,17,3,3,0,21,2,3,13,13,6,1
1276,40,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Male,2,1,Laboratory Technician,3,Divorced,4421,3243,0,No,15,3,2,0,9,4,3,3,3,0,2
1277,37,Yes,Travel_Frequently,Research & Development,9,2,Life Sciences,1,Female,3,3,Manufacturing Director,4,Married,14691,21481,2,No,15,3,4,2,2,4,3,1,1,1,1
1278,43,Yes,Travel_Rarely,Research & Development,12,5,Marketing,1,Female,3,2,Healthcare Representative,3,Married,6987,5639,1,No,15,3,1,0,21,3,4,12,2,0,1
1279,48,Yes,Travel_Rarely,Research & Development,2,2,Marketing,4,Male,3,2,Research Scientist,4,Married,4361,14725,1,No,17,3,3,1,5,4,3,5,1,0,2
1280,33,No,Non-Travel,Research & Development,7,3,Life Sciences,3,Female,3,3,Manager,3,Single,19652,2113,2,No,12,3,3,2,10,2,3,1,0,1,0
1281,32,No,Travel_Rarely,Research & Development,1,5,Technical Degree,4,Male,4,1,Manufacturing Director,4,Married,15965,10718,3,Yes,16,3,3,1,17,1,3,8,1,0,0
1282,45,No,Non-Travel,Sales,28,4,Life Sciences,4,Male,3,2,Sales Representative,4,Married,2850,3093,3,Yes,12,3,3,0,8,0,3,5,1,3,5
1283,46,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,3,2,Manufacturing Director,3,Divorced,17259,21136,6,No,19,3,2,0,15,4,2,6,5,0,5
1284,43,No,Travel_Rarely,Sales,1,5,Medical,3,Female,3,2,Sales Representative,4,Single,4271,4628,2,No,16,4,4,2,11,3,2,4,3,2,2
1285,28,No,Travel_Rarely,Research & Development,1,4,Marketing,1,Male,3,3,Manufacturing Director,4,Married,19593,6519,2,Yes,12,3,3,0,17,3,3,12,0,7,2
1286,40,Yes,Travel_Rarely,Sales,5,2,Life Sciences,4,Female,1,4,Sales Representative,2,Single,5472,20168,1,No,15,3,3,0,13,2,3,12,0,1,1
1287,37,No,Non-Travel,Research & Development,1,3,Life Sciences,4,Male,2,2,Healthcare Representative,4,Single,6965,9568,4,No,12,3,4,1,12,2,3,8,0,3,5
1288,46,No,Travel_Rarely,Research & Development,12,3,Technical Degree,3,Female,3,2,Laboratory Technician,1,Married,5118,8422,1,No,19,3,4,2,8,5,2,0,0,0,0
1289,31,No,Travel_Frequently,Sales,20,3,Life Sciences,4,Male,3,2,Sales Representative,4,Married,5377,10620,2,No,19,3,4,1,17,1,3,12,10,2,5
1290,22,Yes,Travel_Rarely,Research & Development,2,4,Other,2,Male,1,3,Research Scientist,2,Single,5386,4647,2,No,17,3,3,0,12,3,3,7,4,1,5
1291,43,No,Travel_Rarely,Sales,8,3,Medical,3,Male,3,3,Sales Representative,1,Single,3282,20988,3,No,19,3,3,1,14,2,3,8,6,0,0
1292,18,No,Travel_Rarely,Sales,1,1,Medical,4,Female,2,1,Sales Executive,3,Married,6589,8146,5,No,15,3,3,0,7,0,3,3,2,1,1
1293,30,Yes,Non-Travel,Research & Development,4,4,Medical,2,Male,4,1,Manager,3,Divorced,18765,9232,6,No,17,3,4,0,16,3,3,14,1,0,2
1294,27,Yes,Travel_Rarely,Research & Development,3,2,Life Sciences,2,Female,2,4,Research Scientist,4,Married,6702,12336,1,No,18,4,4,1,11,2,3,9,0,6,1
1295,27,No,Travel_Rarely,Sales,2,5,Medical,3,Female,2,2,Manager,4,Married,19834,13002,1,Yes,14,2,2,0,4,3,2,0,0,0,0
1296,30,Yes,Travel_Rarely,Research & Development,9,5,Other,4,Male,3,3,Research Scientist,3,Single,6799,16369,4,No,15,3,3,0,6,3,3,3,3,0,1
1297,47,No,Travel_Rarely,Research & Development,1,5,Life Sciences,3,Female,3,3,Manager,1,Divorced,20000,20349,2,No,17,4,4,0,19,2,3,15,0,1,0
1298,44,Yes,Travel_Rarely,Sales,17,4,Marketing,4,Female,3,2,Manager,4,Married,13325,20082,2,No,16,3,3,1,8,3,3,0,0,0,0
1299,34,No,Non-Travel,Research & Development,9,2,Medical,1,Male,3,3,Manufacturing Director,3,Divorced,20000,11842,3,No,12,3,3,1,26,3,3,22,2,4,15
1300,47,Yes,Travel_Rarely,Sales,11,3,Medical,3,Male,3,1,Sales Executive,3,Single,6386,9237,3,No,11,3,3,1,10,2,3,7,3,7,1
1301,27,Yes,Non-Travel,Sales,24,2,Life Sciences,4,Male,3,5,Sales Representative,2,Married,5031,12631,7,No,14,3,3,1,9,3,3,6,6,1,3
1302,26,No,Travel_Rarely,Research & Development,25,2,Medical,2,Male,2,1,Research Scientist,3,Married,4171,12451,2,No,11,3,4,1,2,3,3,2,2,2,2
1303,44,Yes,Non-Travel,Research & Development,7,3,Other,4,Male,3,2,Manager,3,Single,20000,19119,2,Yes,12,2,3,1,11,0,2,2,2,2,0
1304,42,Yes,Travel_Rarely,Research & Development,6,1,Life Sciences,2,Male,4,2,Manager,4,Single,15037,18162,2,No,12,3,2,0,22,4,2,19,0,0,2
1305,32,No,Travel_Rarely,Research & Development,3,5,Medical,1,Female,2,3,Laboratory Technician,3,Married,3296,25780,4,No,13,4,2,0,5,2,3,2,0,2,2
1306,26,Yes,Travel_Rarely,Human Resources,11,5,Medical,2,Male,3,1,Manager,4,Married,13533,9464,3,No,17,3,1,1,18,4,2,10,0,2,2
1307,50,Yes,Non-Travel,Research & Development,6,3,Medical,4,Female,2,2,Manager,3,Single,20000,21584,3,Yes,18,3,3,0,6,4,4,3,0,3,3
1308,21,Yes,Travel_Rarely,Sales,24,3,Medical,3,Male,1,2,Sales Representative,2,Married,4240,21467,7,No,16,3,3,0,7,2,3,1,1,1,1
1309,31,No,Non-Travel,Research & Development,2,3,Medical,4,Male,3,2,Healthcare Representative,4,Single,6283,23396,3,No,16,3,2,0,0,2,3,0,0,0,0
1310,39,No,Travel_Rarely,Sales,3,4,Life Sciences,3,Female,1,3,Sales Executive,3,Single,9156,12590,1,Yes,16,3,4,1,11,2,4,5,0,5,5
1311,53,No,Travel_Rarely,Research & Development,3,4,Human Resources,3,Female,2,1,Healthcare Representative,2,Married,9633,17834,3,Yes,11,3,4,1,27,2,3,26,7,4,1
1312,40,No,Travel_Rarely,Sales,14,2,Technical Degree,3,Male,3,3,Sales Executive,4,Single,7524,12515,3,Yes,15,3,2,1,10,4,3,3,0,2,3
1313,41,No,Travel_Rarely,Sales,1,3,Life Sciences,4,Male,1,3,Sales Executive,3,Married,8558,6397,0,No,11,4,3,1,3,3,2,3,1,2,3
1314,31,No,Travel_Frequently,Human Resources,5,3,Medical,4,Male,3,4,Human Resources,4,Married,3949,11164,2,No,16,3,4,2,11,1,1,2,1,1,1
1315,42,No,Travel_Rarely,Research & Development,5,5,Marketing,4,Male,3,2,Healthcare Representative,3,Married,6400,13998,3,Yes,11,3,3,0,7,3,3,5,1,5,5
1316,37,No,Travel_Frequently,Research & Development,1,2,Other,1,Male,3,2,Laboratory Technician,4,Married,5386,9836,2,No,14,3,4,1,11,6,2,4,1,3,0
1317,22,No,Non-Travel,Research & Development,4,1,Other,3,Female,4,2,Manager,1,Divorced,20000,17892,4,Yes,16,3,3,0,23,3,4,14,2,0,1
1318,44,No,Travel_Rarely,Sales,6,4,Human Resources,3,Male,3,5,Manager,3,Married,20000,20867,2,No,11,3,4,0,11,3,3,4,2,1,0
1319,45,No,Travel_Rarely,Sales,1,4,Life Sciences,4,Male,3,4,Sales Representative,4,Married,4664,3706,8,No,17,3,4,2,8,3,3,4,4,2,4
1320,44,No,Travel_Rarely,Sales,6,4,Human Resources,2,Male,2,2,Sales Executive,4,Single,4911,14764,1,No,16,3,4,0,5,2,2,1,0,0,1
